look_id,category,product_id
1853,business casual,346
1853,business casual,659
1853,business casual,786
1854,sporty,20
1854,sporty,456
1854,sporty,511
1854,sporty,959
1855,sporty,24
1855,sporty,388
1855,sporty,532
1856,business casual,48
1856,business casual,326
1856,business casual,664
1856,business casual,784
1857,casual,18
1857,casual,265
1857,casual,526
1858,party,168
1858,party,436
1858,party,665
1858,party,867
1859,business casual,36
1859,business casual,320
1859,business casual,715
1860,business casual,92
1860,business casual,321
1860,business casual,743
1861,party,99
1861,party,317
1861,party,551
1861,party,920
1862,casual,136
1862,casual,263
1862,casual,602
1862,casual,950
1863,business casual,40
1863,business casual,345
1863,business casual,732
1863,business casual,946
1864,sporty,235
1864,sporty,359
1864,sporty,533
1864,sporty,819
1865,formal,108
1865,formal,443
1865,formal,627
1865,formal,752
1866,party,168
1866,party,337
1866,party,665
1867,sporty,24
1867,sporty,475
1867,sporty,518
1868,casual,161
1868,casual,274
1868,casual,583
1868,casual,965
1869,casual,126
1869,casual,270
1869,casual,610
1869,casual,794
1870,casual,4
1870,casual,253
1870,casual,612
1871,formal,101
1871,formal,346
1871,formal,663
1871,formal,781
1872,formal,70
1872,formal,301
1872,formal,662
1872,formal,833
1873,sporty,241
1873,sporty,394
1873,sporty,529
1874,business casual,51
1874,business casual,444
1874,business casual,657
1875,business casual,36
1875,business casual,309
1875,business casual,712
1876,party,103
1876,party,307
1876,party,565
1876,party,833
1877,casual,150
1877,casual,263
1877,casual,506
1877,casual,793
1878,sporty,17
1878,sporty,365
1878,sporty,532
1878,sporty,845
1879,sporty,27
1879,sporty,455
1879,sporty,505
1880,business casual,51
1880,business casual,328
1880,business casual,724
1881,casual,119
1881,casual,367
1881,casual,585
1882,sporty,9
1882,sporty,361
1882,sporty,517
1883,business casual,93
1883,business casual,323
1883,business casual,743
1884,business casual,30
1884,business casual,301
1884,business casual,729
1884,business casual,930
1885,party,100
1885,party,403
1885,party,682
1885,party,762
1886,sporty,17
1886,sporty,387
1886,sporty,541
1887,party,175
1887,party,328
1887,party,556
1888,party,185
1888,party,410
1888,party,695
1889,party,99
1889,party,425
1889,party,686
1889,party,784
1890,casual,8
1890,casual,366
1890,casual,507
1891,formal,92
1891,formal,408
1891,formal,750
1892,party,101
1892,party,427
1892,party,693
1892,party,831
1893,business casual,96
1893,business casual,321
1893,business casual,724
1893,business casual,888
1894,formal,83
1894,formal,337
1894,formal,673
1894,formal,825
1895,formal,98
1895,formal,426
1895,formal,660
1895,formal,949
1896,business casual,94
1896,business casual,339
1896,business casual,653
1896,business casual,935
1897,casual,21
1897,casual,365
1897,casual,510
1897,casual,766
1898,party,87
1898,party,446
1898,party,666
1899,sporty,3
1899,sporty,353
1899,sporty,502
1899,sporty,941
1900,business casual,247
1900,business casual,443
1900,business casual,717
1900,business casual,872
1901,casual,120
1901,casual,299
1901,casual,591
1901,casual,932
1902,party,166
1902,party,450
1902,party,694
1903,party,189
1903,party,343
1903,party,544
1904,formal,61
1904,formal,348
1904,formal,624
1904,formal,836
1905,formal,106
1905,formal,315
1905,formal,640
1906,business casual,245
1906,business casual,302
1906,business casual,655
1906,business casual,937
1907,party,169
1907,party,423
1907,party,547
1908,business casual,105
1908,business casual,450
1908,business casual,738
1909,formal,75
1909,formal,339
1909,formal,643
1909,formal,894
1910,sporty,221
1910,sporty,495
1910,sporty,538
1911,business casual,85
1911,business casual,409
1911,business casual,745
1911,business casual,795
1912,business casual,94
1912,business casual,328
1912,business casual,710
1912,business casual,983
1913,party,181
1913,party,431
1913,party,571
1913,party,861
1914,party,176
1914,party,410
1914,party,673
1915,casual,114
1915,casual,290
1915,casual,586
1915,casual,782
1916,casual,112
1916,casual,377
1916,casual,517
1917,formal,60
1917,formal,444
1917,formal,696
1917,formal,961
1918,casual,122
1918,casual,268
1918,casual,501
1918,casual,905
1919,business casual,47
1919,business casual,324
1919,business casual,642
1919,business casual,766
1920,business casual,94
1920,business casual,334
1920,business casual,645
1921,party,164
1921,party,326
1921,party,676
1922,business casual,99
1922,business casual,410
1922,business casual,743
1922,business casual,771
1923,business casual,39
1923,business casual,302
1923,business casual,637
1923,business casual,900
1924,formal,64
1924,formal,447
1924,formal,695
1925,business casual,84
1925,business casual,419
1925,business casual,641
1925,business casual,927
1926,formal,82
1926,formal,318
1926,formal,671
1926,formal,923
1927,party,170
1927,party,401
1927,party,547
1928,casual,122
1928,casual,382
1928,casual,615
1928,casual,958
1929,casual,16
1929,casual,376
1929,casual,747
1929,casual,858
1930,formal,89
1930,formal,320
1930,formal,658
1931,party,179
1931,party,417
1931,party,550
1932,business casual,39
1932,business casual,303
1932,business casual,707
1932,business casual,763
1933,sporty,244
1933,sporty,494
1933,sporty,513
1933,sporty,848
1934,sporty,4
1934,sporty,478
1934,sporty,510
1935,sporty,5
1935,sporty,487
1935,sporty,533
1935,sporty,959
1936,business casual,83
1936,business casual,436
1936,business casual,658
1937,casual,16
1937,casual,275
1937,casual,504
1938,formal,72
1938,formal,333
1938,formal,665
1938,formal,900
1939,business casual,47
1939,business casual,450
1939,business casual,723
1940,formal,73
1940,formal,416
1940,formal,637
1941,casual,160
1941,casual,351
1941,casual,599
1941,casual,888
1942,sporty,15
1942,sporty,359
1942,sporty,513
1942,sporty,824
1943,business casual,48
1943,business casual,322
1943,business casual,742
1944,formal,74
1944,formal,342
1944,formal,688
1944,formal,983
1945,business casual,30
1945,business casual,438
1945,business casual,746
1946,business casual,100
1946,business casual,306
1946,business casual,662
1946,business casual,924
1947,formal,65
1947,formal,443
1947,formal,697
1947,formal,853
1948,business casual,45
1948,business casual,342
1948,business casual,742
1948,business casual,779
1949,business casual,37
1949,business casual,432
1949,business casual,720
1950,formal,59
1950,formal,326
1950,formal,705
1950,formal,911
1951,business casual,30
1951,business casual,305
1951,business casual,627
1951,business casual,922
1952,sporty,227
1952,sporty,473
1952,sporty,528
1952,sporty,812
1953,business casual,38
1953,business casual,406
1953,business casual,745
1953,business casual,893
1954,formal,79
1954,formal,427
1954,formal,683
1955,formal,88
1955,formal,439
1955,formal,695
1955,formal,855
1956,casual,18
1956,casual,380
1956,casual,510
1956,casual,771
1957,party,101
1957,party,333
1957,party,748
1958,formal,75
1958,formal,414
1958,formal,645
1958,formal,989
1959,party,90
1959,party,413
1959,party,543
1960,formal,76
1960,formal,331
1960,formal,665
1961,party,88
1961,party,420
1961,party,700
1961,party,785
1962,formal,94
1962,formal,333
1962,formal,676
1962,formal,914
1963,party,108
1963,party,306
1963,party,686
1964,business casual,88
1964,business casual,314
1964,business casual,745
1964,business casual,915
1965,sporty,25
1965,sporty,464
1965,sporty,506
1966,casual,27
1966,casual,257
1966,casual,537
1966,casual,775
1967,sporty,228
1967,sporty,370
1967,sporty,510
1968,business casual,49
1968,business casual,334
1968,business casual,730
1968,business casual,929
1969,sporty,240
1969,sporty,497
1969,sporty,509
1969,sporty,971
1970,party,93
1970,party,446
1970,party,665
1970,party,986
1971,formal,77
1971,formal,342
1971,formal,646
1972,formal,62
1972,formal,419
1972,formal,682
1972,formal,975
1973,casual,16
1973,casual,283
1973,casual,525
1973,casual,805
1974,sporty,4
1974,sporty,481
1974,sporty,529
1975,sporty,218
1975,sporty,474
1975,sporty,530
1976,sporty,241
1976,sporty,460
1976,sporty,504
1976,sporty,987
1977,casual,111
1977,casual,286
1977,casual,609
1977,casual,979
1978,business casual,47
1978,business casual,431
1978,business casual,655
1979,casual,9
1979,casual,285
1979,casual,590
1980,formal,86
1980,formal,423
1980,formal,705
1980,formal,902
1981,formal,82
1981,formal,345
1981,formal,661
1981,formal,910
1982,sporty,14
1982,sporty,461
1982,sporty,508
1982,sporty,752
1983,sporty,12
1983,sporty,397
1983,sporty,533
1984,casual,161
1984,casual,257
1984,casual,747
1985,sporty,231
1985,sporty,378
1985,sporty,523
1986,party,101
1986,party,307
1986,party,692
1986,party,780
1987,formal,102
1987,formal,349
1987,formal,625
1987,formal,751
1988,sporty,232
1988,sporty,474
1988,sporty,535
1988,sporty,846
1989,business casual,51
1989,business casual,324
1989,business casual,637
1990,casual,5
1990,casual,373
1990,casual,507
1990,casual,890
1991,casual,131
1991,casual,351
1991,casual,622
1992,formal,102
1992,formal,342
1992,formal,686
1993,sporty,239
1993,sporty,386
1993,sporty,535
1994,party,99
1994,party,444
1994,party,672
1994,party,991
1995,party,170
1995,party,414
1995,party,675
1996,sporty,12
1996,sporty,494
1996,sporty,516
1996,sporty,879
1997,party,94
1997,party,436
1997,party,699
1998,sporty,231
1998,sporty,398
1998,sporty,505
1999,casual,122
1999,casual,280
1999,casual,614
1999,casual,967
2000,party,87
2000,party,423
2000,party,691
2001,sporty,22
2001,sporty,494
2001,sporty,528
2001,sporty,765
2002,formal,104
2002,formal,339
2002,formal,641
2003,sporty,241
2003,sporty,368
2003,sporty,506
2003,sporty,918
2004,formal,83
2004,formal,407
2004,formal,626
2004,formal,819
2005,sporty,217
2005,sporty,484
2005,sporty,502
2005,sporty,806
2006,business casual,99
2006,business casual,436
2006,business casual,745
2006,business casual,844
2007,business casual,101
2007,business casual,424
2007,business casual,745
2008,formal,70
2008,formal,411
2008,formal,687
2008,formal,959
2009,casual,117
2009,casual,253
2009,casual,591
2009,casual,942
2010,business casual,36
2010,business casual,432
2010,business casual,742
2011,casual,111
2011,casual,293
2011,casual,534
2011,casual,762
2012,casual,160
2012,casual,279
2012,casual,534
2012,casual,755
2013,casual,137
2013,casual,360
2013,casual,508
2014,business casual,32
2014,business casual,439
2014,business casual,737
2014,business casual,879
2015,casual,132
2015,casual,280
2015,casual,501
2015,casual,920
2016,casual,156
2016,casual,294
2016,casual,518
2017,formal,76
2017,formal,324
2017,formal,631
2018,formal,94
2018,formal,422
2018,formal,696
2019,formal,86
2019,formal,414
2019,formal,663
2019,formal,834
2020,formal,104
2020,formal,411
2020,formal,650
2021,sporty,229
2021,sporty,490
2021,sporty,541
2022,party,173
2022,party,341
2022,party,679
2023,party,188
2023,party,301
2023,party,558
2023,party,752
2024,party,86
2024,party,417
2024,party,552
2025,business casual,100
2025,business casual,305
2025,business casual,725
2025,business casual,856
2026,sporty,237
2026,sporty,365
2026,sporty,519
2026,sporty,826
2027,sporty,231
2027,sporty,354
2027,sporty,517
2028,casual,19
2028,casual,367
2028,casual,536
2029,sporty,1
2029,sporty,466
2029,sporty,537
2030,formal,89
2030,formal,304
2030,formal,646
2030,formal,931
2031,sporty,24
2031,sporty,495
2031,sporty,525
2031,sporty,976
2032,business casual,37
2032,business casual,433
2032,business casual,663
2033,sporty,22
2033,sporty,465
2033,sporty,527
2034,casual,111
2034,casual,293
2034,casual,601
2034,casual,757
2035,formal,85
2035,formal,430
2035,formal,678
2036,formal,100
2036,formal,421
2036,formal,666
2036,formal,943
2037,casual,160
2037,casual,381
2037,casual,596
2037,casual,914
2038,party,173
2038,party,422
2038,party,671
2039,business casual,92
2039,business casual,312
2039,business casual,634
2039,business casual,913
2040,casual,147
2040,casual,356
2040,casual,523
2040,casual,852
2041,formal,88
2041,formal,339
2041,formal,624
2042,sporty,23
2042,sporty,396
2042,sporty,533
2043,party,165
2043,party,435
2043,party,553
2044,business casual,31
2044,business casual,350
2044,business casual,644
2044,business casual,899
2045,formal,57
2045,formal,402
2045,formal,695
2046,casual,136
2046,casual,251
2046,casual,593
2047,party,187
2047,party,414
2047,party,700
2048,business casual,36
2048,business casual,316
2048,business casual,664
2049,business casual,83
2049,business casual,419
2049,business casual,643
2050,business casual,98
2050,business casual,335
2050,business casual,646
2050,business casual,766
2051,business casual,107
2051,business casual,445
2051,business casual,628
2051,business casual,973
2052,business casual,40
2052,business casual,330
2052,business casual,729
2053,business casual,46
2053,business casual,318
2053,business casual,650
2053,business casual,763
2054,sporty,2
2054,sporty,457
2054,sporty,505
2054,sporty,809
2055,sporty,233
2055,sporty,369
2055,sporty,514
2056,business casual,53
2056,business casual,404
2056,business casual,657
2056,business casual,949
2057,business casual,82
2057,business casual,412
2057,business casual,728
2058,casual,148
2058,casual,352
2058,casual,501
2059,casual,157
2059,casual,275
2059,casual,623
2059,casual,973
2060,sporty,242
2060,sporty,457
2060,sporty,516
2060,sporty,764
2061,business casual,92
2061,business casual,447
2061,business casual,650
2062,casual,15
2062,casual,261
2062,casual,584
2063,formal,55
2063,formal,338
2063,formal,624
2063,formal,814
2064,sporty,8
2064,sporty,381
2064,sporty,517
2065,sporty,1
2065,sporty,379
2065,sporty,530
2065,sporty,993
2066,business casual,38
2066,business casual,413
2066,business casual,628
2066,business casual,949
2067,formal,96
2067,formal,419
2067,formal,636
2067,formal,839
2068,business casual,29
2068,business casual,346
2068,business casual,662
2069,formal,247
2069,formal,447
2069,formal,661
2069,formal,789
2070,sporty,15
2070,sporty,477
2070,sporty,531
2071,formal,93
2071,formal,433
2071,formal,690
2071,formal,826
2072,casual,162
2072,casual,375
2072,casual,531
2072,casual,935
2073,business casual,82
2073,business casual,442
2073,business casual,653
2074,party,182
2074,party,440
2074,party,568
2075,formal,75
2075,formal,328
2075,formal,669
2075,formal,826
2076,sporty,6
2076,sporty,477
2076,sporty,519
2077,casual,2
2077,casual,259
2077,casual,583
2077,casual,845
2078,party,83
2078,party,448
2078,party,555
2079,casual,134
2079,casual,290
2079,casual,513
2079,casual,804
2080,party,89
2080,party,304
2080,party,547
2080,party,937
2081,party,169
2081,party,412
2081,party,552
2082,party,92
2082,party,325
2082,party,565
2083,casual,149
2083,casual,288
2083,casual,586
2084,business casual,36
2084,business casual,311
2084,business casual,630
2085,formal,246
2085,formal,401
2085,formal,696
2086,formal,94
2086,formal,433
2086,formal,631
2086,formal,810
2087,sporty,221
2087,sporty,395
2087,sporty,501
2087,sporty,997
2088,casual,148
2088,casual,364
2088,casual,523
2088,casual,866
2089,formal,88
2089,formal,443
2089,formal,684
2090,party,188
2090,party,345
2090,party,701
2090,party,815
2091,casual,148
2091,casual,283
2091,casual,611
2091,casual,993
2092,formal,72
2092,formal,346
2092,formal,705
2093,business casual,107
2093,business casual,404
2093,business casual,640
2094,formal,61
2094,formal,348
2094,formal,683
2095,formal,75
2095,formal,413
2095,formal,627
2096,formal,96
2096,formal,417
2096,formal,686
2097,party,174
2097,party,304
2097,party,551
2098,casual,144
2098,casual,254
2098,casual,603
2099,casual,5
2099,casual,288
2099,casual,615
2099,casual,766
2100,formal,64
2100,formal,346
2100,formal,657
2101,formal,75
2101,formal,432
2101,formal,659
2102,formal,57
2102,formal,329
2102,formal,677
2102,formal,993
2103,sporty,14
2103,sporty,499
2103,sporty,531
2104,party,86
2104,party,445
2104,party,580
2105,party,107
2105,party,336
2105,party,563
2105,party,819
2106,party,90
2106,party,308
2106,party,705
2106,party,831
2107,business casual,82
2107,business casual,412
2107,business casual,634
2108,business casual,85
2108,business casual,305
2108,business casual,727
2108,business casual,854
2109,casual,134
2109,casual,385
2109,casual,593
2109,casual,785
2110,party,178
2110,party,322
2110,party,681
2111,casual,244
2111,casual,369
2111,casual,605
2112,business casual,32
2112,business casual,319
2112,business casual,743
2112,business casual,806
2113,party,189
2113,party,310
2113,party,558
2113,party,991
2114,party,93
2114,party,418
2114,party,688
2114,party,835
2115,formal,94
2115,formal,339
2115,formal,634
2115,formal,944
2116,formal,67
2116,formal,304
2116,formal,658
2117,business casual,28
2117,business casual,346
2117,business casual,719
2118,business casual,245
2118,business casual,421
2118,business casual,735
2118,business casual,948
2119,party,174
2119,party,437
2119,party,564
2119,party,905
2120,party,108
2120,party,411
2120,party,694
2121,formal,76
2121,formal,327
2121,formal,690
2122,party,98
2122,party,444
2122,party,748
2123,sporty,21
2123,sporty,399
2123,sporty,534
2123,sporty,815
2124,party,186
2124,party,420
2124,party,545
2124,party,912
2125,party,100
2125,party,419
2125,party,686
2125,party,838
2126,business casual,93
2126,business casual,423
2126,business casual,723
2127,casual,13
2127,casual,251
2127,casual,510
2127,casual,882
2128,party,86
2128,party,341
2128,party,668
2129,formal,59
2129,formal,411
2129,formal,654
2129,formal,783
2130,party,171
2130,party,431
2130,party,574
2130,party,937
2131,party,187
2131,party,333
2131,party,576
2132,formal,81
2132,formal,334
2132,formal,674
2132,formal,956
2133,sporty,22
2133,sporty,389
2133,sporty,534
2134,sporty,240
2134,sporty,400
2134,sporty,506
2134,sporty,922
2135,formal,57
2135,formal,450
2135,formal,699
2136,sporty,239
2136,sporty,481
2136,sporty,528
2136,sporty,801
2137,business casual,98
2137,business casual,415
2137,business casual,710
2138,business casual,42
2138,business casual,344
2138,business casual,632
2138,business casual,786
2139,casual,147
2139,casual,260
2139,casual,592
2140,formal,63
2140,formal,321
2140,formal,694
2140,formal,875
2141,business casual,50
2141,business casual,437
2141,business casual,724
2142,party,182
2142,party,331
2142,party,704
2142,party,816
2143,party,84
2143,party,326
2143,party,567
2144,sporty,18
2144,sporty,462
2144,sporty,507
2144,sporty,868
2145,formal,246
2145,formal,340
2145,formal,661
2145,formal,983
2146,business casual,83
2146,business casual,303
2146,business casual,742
2147,party,173
2147,party,417
2147,party,554
2148,sporty,225
2148,sporty,468
2148,sporty,539
2149,casual,114
2149,casual,383
2149,casual,604
2150,party,93
2150,party,416
2150,party,554
2151,business casual,46
2151,business casual,434
2151,business casual,655
2151,business casual,925
2152,casual,17
2152,casual,381
2152,casual,537
2153,sporty,3
2153,sporty,381
2153,sporty,514
2154,casual,114
2154,casual,285
2154,casual,532
2154,casual,861
2155,party,184
2155,party,342
2155,party,693
2155,party,938
2156,business casual,36
2156,business casual,312
2156,business casual,637
2156,business casual,846
2157,sporty,244
2157,sporty,363
2157,sporty,747
2157,sporty,850
2158,casual,249
2158,casual,298
2158,casual,540
2158,casual,819
2159,casual,11
2159,casual,260
2159,casual,614
2159,casual,753
2160,casual,153
2160,casual,364
2160,casual,612
2160,casual,939
2161,casual,118
2161,casual,376
2161,casual,525
2161,casual,927
2162,casual,153
2162,casual,261
2162,casual,620
2163,formal,61
2163,formal,419
2163,formal,675
2163,formal,935
2164,sporty,244
2164,sporty,384
2164,sporty,519
2165,casual,138
2165,casual,270
2165,casual,516
2166,formal,56
2166,formal,305
2166,formal,654
2166,formal,860
2167,formal,62
2167,formal,442
2167,formal,668
2168,sporty,20
2168,sporty,352
2168,sporty,503
2168,sporty,820
2169,business casual,41
2169,business casual,327
2169,business casual,631
2170,business casual,95
2170,business casual,425
2170,business casual,663
2171,party,97
2171,party,439
2171,party,683
2171,party,972
2172,casual,115
2172,casual,284
2172,casual,587
2172,casual,939
2173,sporty,1
2173,sporty,389
2173,sporty,508
2173,sporty,982
2174,business casual,87
2174,business casual,416
2174,business casual,737
2174,business casual,818
2175,formal,70
2175,formal,442
2175,formal,627
2176,casual,15
2176,casual,392
2176,casual,535
2177,business casual,105
2177,business casual,346
2177,business casual,639
2178,casual,13
2178,casual,358
2178,casual,510
2178,casual,796
2179,business casual,54
2179,business casual,321
2179,business casual,730
2180,party,177
2180,party,313
2180,party,557
2180,party,863
2181,party,108
2181,party,335
2181,party,695
2182,party,96
2182,party,425
2182,party,674
2182,party,911
2183,formal,98
2183,formal,406
2183,formal,661
2184,business casual,85
2184,business casual,405
2184,business casual,638
2185,sporty,4
2185,sporty,484
2185,sporty,515
2186,formal,82
2186,formal,439
2186,formal,645
2187,business casual,42
2187,business casual,309
2187,business casual,738
2187,business casual,984
2188,casual,134
2188,casual,375
2188,casual,617
2189,sporty,17
2189,sporty,494
2189,sporty,513
2189,sporty,902
2190,casual,134
2190,casual,287
2190,casual,508
2191,formal,60
2191,formal,348
2191,formal,705
2192,business casual,108
2192,business casual,441
2192,business casual,657
2193,business casual,38
2193,business casual,342
2193,business casual,657
2193,business casual,838
2194,casual,118
2194,casual,395
2194,casual,522
2195,business casual,35
2195,business casual,446
2195,business casual,657
2195,business casual,969
2196,sporty,221
2196,sporty,496
2196,sporty,525
2196,sporty,840
2197,sporty,223
2197,sporty,385
2197,sporty,516
2197,sporty,811
2198,business casual,42
2198,business casual,403
2198,business casual,662
2199,casual,157
2199,casual,357
2199,casual,512
2199,casual,868
2200,party,91
2200,party,428
2200,party,679
2200,party,755
2201,business casual,53
2201,business casual,432
2201,business casual,662
2202,business casual,41
2202,business casual,424
2202,business casual,663
2202,business casual,766
2203,casual,8
2203,casual,380
2203,casual,511
2204,party,177
2204,party,417
2204,party,666
2205,business casual,96
2205,business casual,445
2205,business casual,651
2206,business casual,48
2206,business casual,415
2206,business casual,629
2206,business casual,871
2207,party,85
2207,party,429
2207,party,667
2208,business casual,42
2208,business casual,407
2208,business casual,653
2209,sporty,2
2209,sporty,374
2209,sporty,504
2209,sporty,920
2210,party,108
2210,party,427
2210,party,692
2210,party,963
2211,sporty,19
2211,sporty,352
2211,sporty,537
2211,sporty,1000
2212,business casual,46
2212,business casual,317
2212,business casual,658
2212,business casual,805
2213,sporty,8
2213,sporty,398
2213,sporty,503
2214,business casual,102
2214,business casual,423
2214,business casual,637
2215,casual,145
2215,casual,264
2215,casual,614
2215,casual,769
2216,party,171
2216,party,406
2216,party,575
2216,party,904
2217,party,82
2217,party,350
2217,party,550
2217,party,963
2218,sporty,244
2218,sporty,388
2218,sporty,518
2218,sporty,856
2219,sporty,230
2219,sporty,472
2219,sporty,514
2219,sporty,764
2220,sporty,232
2220,sporty,392
2220,sporty,516
2220,sporty,984
2221,casual,146
2221,casual,391
2221,casual,593
2222,business casual,89
2222,business casual,310
2222,business casual,640
2222,business casual,898
2223,party,106
2223,party,323
2223,party,702
2224,sporty,25
2224,sporty,493
2224,sporty,541
2224,sporty,758
2225,formal,74
2225,formal,423
2225,formal,646
2226,casual,27
2226,casual,363
2226,casual,597
2226,casual,879
2227,business casual,104
2227,business casual,406
2227,business casual,741
2227,business casual,940
2228,business casual,47
2228,business casual,332
2228,business casual,654
2229,formal,106
2229,formal,325
2229,formal,650
2229,formal,840
2230,party,107
2230,party,335
2230,party,677
2230,party,927
2231,business casual,97
2231,business casual,310
2231,business casual,637
2231,business casual,762
2232,sporty,9
2232,sporty,461
2232,sporty,512
2232,sporty,836
2233,casual,132
2233,casual,280
2233,casual,747
2234,formal,104
2234,formal,347
2234,formal,662
2234,formal,814
2235,casual,111
2235,casual,260
2235,casual,516
2236,sporty,4
2236,sporty,474
2236,sporty,515
2237,formal,93
2237,formal,435
2237,formal,676
2238,party,89
2238,party,411
2238,party,569
2239,sporty,221
2239,sporty,479
2239,sporty,747
2239,sporty,886
2240,sporty,26
2240,sporty,366
2240,sporty,520
2241,sporty,22
2241,sporty,475
2241,sporty,511
2242,business casual,93
2242,business casual,349
2242,business casual,732
2242,business casual,935
2243,party,186
2243,party,448
2243,party,579
2243,party,838
2244,formal,106
2244,formal,324
2244,formal,630
2245,sporty,231
2245,sporty,395
2245,sporty,532
2245,sporty,826
2246,business casual,28
2246,business casual,327
2246,business casual,626
2246,business casual,812
2247,formal,78
2247,formal,343
2247,formal,653
2248,business casual,84
2248,business casual,350
2248,business casual,735
2249,business casual,53
2249,business casual,341
2249,business casual,634
2249,business casual,815
2250,party,93
2250,party,445
2250,party,699
2250,party,841
2251,formal,99
2251,formal,333
2251,formal,624
2252,business casual,49
2252,business casual,319
2252,business casual,633
2252,business casual,838
2253,party,97
2253,party,321
2253,party,555
2253,party,816
2254,formal,62
2254,formal,322
2254,formal,672
2255,party,97
2255,party,347
2255,party,542
2255,party,845
2256,business casual,49
2256,business casual,411
2256,business casual,712
2257,business casual,32
2257,business casual,308
2257,business casual,707
2257,business casual,948
2258,party,101
2258,party,448
2258,party,550
2258,party,807
2259,party,108
2259,party,432
2259,party,705
2259,party,998
2260,party,170
2260,party,305
2260,party,556
2261,sporty,241
2261,sporty,379
2261,sporty,532
2261,sporty,792
2262,casual,144
2262,casual,251
2262,casual,609
2263,business casual,53
2263,business casual,329
2263,business casual,733
2263,business casual,862
2264,business casual,86
2264,business casual,346
2264,business casual,750
2265,formal,84
2265,formal,438
2265,formal,654
2265,formal,955
2266,business casual,35
2266,business casual,339
2266,business casual,643
2266,business casual,938
2267,casual,116
2267,casual,396
2267,casual,614
2268,casual,20
2268,casual,370
2268,casual,504
2268,casual,878
2269,party,89
2269,party,316
2269,party,563
2270,casual,160
2270,casual,366
2270,casual,615
2270,casual,998
2271,party,181
2271,party,416
2271,party,567
2272,sporty,221
2272,sporty,474
2272,sporty,522
2273,formal,72
2273,formal,448
2273,formal,649
2273,formal,926
2274,business casual,42
2274,business casual,305
2274,business casual,746
2274,business casual,915
2275,formal,73
2275,formal,430
2275,formal,648
2275,formal,905
2276,formal,77
2276,formal,309
2276,formal,639
2277,sporty,227
2277,sporty,371
2277,sporty,533
2278,business casual,247
2278,business casual,443
2278,business casual,650
2279,party,103
2279,party,349
2279,party,562
2280,formal,96
2280,formal,418
2280,formal,644
2281,sporty,222
2281,sporty,383
2281,sporty,512
2281,sporty,833
2282,sporty,243
2282,sporty,357
2282,sporty,525
2282,sporty,977
2283,formal,55
2283,formal,321
2283,formal,686
2283,formal,839
2284,formal,78
2284,formal,425
2284,formal,648
2285,party,188
2285,party,431
2285,party,572
2286,formal,81
2286,formal,414
2286,formal,666
2286,formal,779
2287,casual,113
2287,casual,257
2287,casual,596
2288,party,101
2288,party,328
2288,party,552
2288,party,880
2289,sporty,12
2289,sporty,482
2289,sporty,538
2290,sporty,229
2290,sporty,489
2290,sporty,528
2290,sporty,913
2291,casual,136
2291,casual,252
2291,casual,531
2292,formal,95
2292,formal,421
2292,formal,654
2292,formal,861
2293,formal,74
2293,formal,332
2293,formal,674
2294,formal,75
2294,formal,404
2294,formal,688
2294,formal,764
2295,sporty,15
2295,sporty,466
2295,sporty,523
2295,sporty,929
2296,business casual,95
2296,business casual,444
2296,business casual,722
2297,party,165
2297,party,419
2297,party,573
2297,party,829
2298,business casual,52
2298,business casual,338
2298,business casual,636
2298,business casual,927
2299,party,91
2299,party,427
2299,party,681
2300,formal,55
2300,formal,420
2300,formal,630
2301,party,88
2301,party,405
2301,party,556
2302,formal,73
2302,formal,340
2302,formal,693
2303,party,170
2303,party,429
2303,party,705
2303,party,826
2304,casual,14
2304,casual,281
2304,casual,517
2305,casual,9
2305,casual,396
2305,casual,596
2306,sporty,237
2306,sporty,492
2306,sporty,533
2307,formal,94
2307,formal,435
2307,formal,669
2308,party,108
2308,party,348
2308,party,685
2308,party,988
2309,casual,26
2309,casual,271
2309,casual,529
2310,casual,138
2310,casual,294
2310,casual,538
2310,casual,809
2311,party,188
2311,party,333
2311,party,682
2312,casual,2
2312,casual,376
2312,casual,534
2313,sporty,238
2313,sporty,376
2313,sporty,518
2314,formal,82
2314,formal,443
2314,formal,658
2315,sporty,222
2315,sporty,451
2315,sporty,518
2316,party,104
2316,party,316
2316,party,678
2316,party,956
2317,party,108
2317,party,448
2317,party,556
2317,party,926
2318,sporty,20
2318,sporty,492
2318,sporty,510
2319,party,89
2319,party,403
2319,party,577
2320,business casual,91
2320,business casual,407
2320,business casual,726
2320,business casual,945
2321,business casual,89
2321,business casual,307
2321,business casual,710
2322,party,186
2322,party,414
2322,party,574
2323,business casual,103
2323,business casual,316
2323,business casual,647
2323,business casual,850
2324,business casual,39
2324,business casual,450
2324,business casual,637
2325,business casual,94
2325,business casual,414
2325,business casual,727
2325,business casual,876
2326,party,85
2326,party,315
2326,party,569
2327,sporty,227
2327,sporty,377
2327,sporty,524
2328,party,185
2328,party,414
2328,party,696
2329,sporty,221
2329,sporty,452
2329,sporty,537
2330,party,187
2330,party,442
2330,party,553
2330,party,810
2331,formal,66
2331,formal,329
2331,formal,685
2332,business casual,53
2332,business casual,411
2332,business casual,718
2332,business casual,762
2333,sporty,241
2333,sporty,363
2333,sporty,519
2333,sporty,904
2334,party,82
2334,party,442
2334,party,672
2334,party,872
2335,business casual,44
2335,business casual,445
2335,business casual,737
2335,business casual,830
2336,sporty,240
2336,sporty,383
2336,sporty,536
2336,sporty,950
2337,casual,147
